"File","Pct"
"img_0001.jpg","0"
"img_0002.jpg","0"
"img_0003.jpg","0"
"img_0004.jpg","0"
"img_0005.jpg","7,48"
"img_0006.jpg","6,3"
"img_0007.jpg","6,69"
"img_0008.jpg","6,69"
"img_0009.jpg","6,69"
"img_0010.jpg","6,56"
"img_0011.jpg","0"
"img_0012.jpg","11,22"
"img_0013.jpg","11,22"
"img_0014.jpg","11,22"
"img_0015.jpg","0"
"img_0016.jpg","0"
"img_0017.jpg","0"
"img_0018.jpg","0"
"img_0019.jpg","0"
"img_0020.jpg","0"
"img_0021.jpg","0"
"img_0022.jpg","6,47"
"img_0023.jpg","6,56"
"img_0024.jpg","0"
"img_0025.jpg","0"
"img_0026.jpg","0"
"img_0027.jpg","0"
"img_0028.jpg","0"
"img_0029.jpg","0"
"img_0030.jpg","0"
"img_0031.jpg","0"
"img_0032.jpg","0"
"img_0033.jpg","0"
"img_0034.jpg","0"
"img_0035.jpg","0"
"img_0036.jpg","0"
"img_0037.jpg","0"
"img_0038.jpg","0"
"img_0039.jpg","0"
"img_0040.jpg","0"
"img_0041.jpg","0"
"img_0042.jpg","0"
"img_0043.jpg","0"
"img_0044.jpg","0"
"img_0045.jpg","0"
"img_0046.jpg","0"
"img_0047.jpg","0"
"img_0048.jpg","0"
"img_0049.jpg","0"
"img_0050.jpg","0,05"
"img_0051.jpg","0"
"img_0052.jpg","0"
"img_0053.jpg","0"
"img_0054.jpg","0"
"img_0055.jpg","0"
"img_0056.jpg","0"
"img_0057.jpg","0"
"img_0058.jpg","0"
"img_0059.jpg","0"
"img_0060.jpg","0"
"img_0061.jpg","0"
"img_0062.jpg","0"
"img_0063.jpg","0,01"
"img_0064.jpg","0"
"img_0065.jpg","10,12"
"img_0066.jpg","10,12"
"img_0067.jpg","0"
"img_0068.jpg","0"
"img_0069.jpg","0"
"img_0070.jpg","0,43"
"img_0071.jpg","0"
"img_0072.jpg","0"
"img_0073.jpg","0"
"img_0074.jpg","12,16"
"img_0075.jpg","0"
"img_0076.jpg","0"
"img_0077.jpg","0"
"img_0078.jpg","0"
"img_0079.jpg","0"
"img_0080.jpg","0"
"img_0081.jpg","0"
"img_0082.jpg","0"
"img_0083.jpg","0"
"img_0084.jpg","14,45"
"img_0085.jpg","14,52"
"img_0086.jpg","0"
"img_0087.jpg","0"
"img_0088.jpg","0"
"img_0089.jpg","0"
"img_0090.jpg","0"
"img_0091.jpg","0"
"img_0092.jpg","0"
"img_0093.jpg","0"
"img_0094.jpg","0"
"img_0095.jpg","0"
"img_0096.jpg","5,32"
"img_0097.jpg","0"
"img_0098.jpg","0"
"img_0099.jpg","0"
"img_0100.jpg","0"
"img_0101.jpg","0"
"img_0102.jpg","0"
"img_0103.jpg","0"
"img_0104.jpg","0"
"img_0105.jpg","0"
"img_0106.jpg","0"
"img_0107.jpg","0"
"img_0108.jpg","0"
"img_0109.jpg","0"
"img_0110.jpg","0"
"img_0111.jpg","0"
"img_0112.jpg","0"
"img_0113.jpg","0"
"img_0114.jpg","0"
"img_0115.jpg","0"
"img_0116.jpg","0"
"img_0117.jpg","0"
"img_0118.jpg","0"
"img_0119.jpg","0"
"img_0120.jpg","0"
"img_0121.jpg","0"
"img_0122.jpg","0"
"img_0123.jpg","14,37"
"img_0124.jpg","0"
"img_0125.jpg","0"
"img_0126.jpg","0"
"img_0127.jpg","0"
"img_0128.jpg","0"
"img_0129.jpg","0"
"img_0130.jpg","0"
"img_0131.jpg","0"
"img_0132.jpg","0"
"img_0133.jpg","0"
"img_0134.jpg","0"
"img_0135.jpg","0"
"img_0136.jpg","0"
"img_0137.jpg","11,95"
"img_0138.jpg","0"
"img_0139.jpg","0"
"img_0140.jpg","0"
"img_0141.jpg","0"
"img_0142.jpg","0"
"img_0143.jpg","0"
"img_0144.jpg","0"
"img_0145.jpg","0"
"img_0146.jpg","0"
"img_0147.jpg","0"
"img_0148.jpg","0"
"img_0149.jpg","11,99"
"img_0150.jpg","11,96"
"img_0151.jpg","11,96"
"img_0152.jpg","11,96"
"img_0153.jpg","11,96"
"img_0154.jpg","11,95"
"img_0155.jpg","11,96"
"img_0156.jpg","11,96"
"img_0157.jpg","11,96"
"img_0158.jpg","11,95"
"img_0159.jpg","11,96"
"img_0160.jpg","11,96"
"img_0161.jpg","11,96"
"img_0162.jpg","11,96"
"img_0163.jpg","11,96"
"img_0164.jpg","11,96"
"img_0165.jpg","11,96"
"img_0166.jpg","11,98"
"img_0167.jpg","11,96"
"img_0168.jpg","11,96"
"img_0169.jpg","11,96"
"img_0170.jpg","11,96"
"img_0171.jpg","11,95"
"img_0172.jpg","11,96"
"img_0173.jpg","11,96"
"img_0174.jpg","11,96"
"img_0175.jpg","11,96"
"img_0176.jpg","11,96"
"img_0177.jpg","11,96"
"img_0178.jpg","11,96"
"img_0179.jpg","11,96"
"img_0180.jpg","11,96"
"img_0181.jpg","11,96"
"img_0182.jpg","11,96"
"img_0183.jpg","11,96"
"img_0184.jpg","11,96"
"img_0185.jpg","11,96"
"img_0186.jpg","11,96"
"img_0187.jpg","11,96"
"img_0188.jpg","11,96"
"img_0189.jpg","11,96"
"img_0190.jpg","0"
"img_0191.jpg","0"
"img_0192.jpg","0"
"img_0193.jpg","11,96"
"img_0194.jpg","11,96"
"img_0195.jpg","11,96"
"img_0196.jpg","11,96"
"img_0197.jpg","11,96"
"img_0198.jpg","11,96"
"img_0199.jpg","0"
"img_0200.jpg","0"
"img_0201.jpg","0"
"img_0202.jpg","0"
"img_0203.jpg","0"
"img_0204.jpg","0"
"img_0205.jpg","0"
"img_0206.jpg","0"
"img_0207.jpg","0"
"img_0208.jpg","0"
"img_0209.jpg","0"
"img_0210.jpg","0"
"img_0211.jpg","0"
"img_0212.jpg","0"
"img_0213.jpg","0"
"img_0214.jpg","0"
"img_0215.jpg","0"
"img_0216.jpg","0"
"img_0217.jpg","0"
"img_0218.jpg","0"
"img_0219.jpg","0"
"img_0220.jpg","0"
"img_0221.jpg","0"
"img_0222.jpg","0"
"img_0223.jpg","0"
"img_0224.jpg","0"
"img_0225.jpg","0"
"img_0226.jpg","0"
"img_0227.jpg","0"
"img_0228.jpg","0"
"img_0229.jpg","0"
"img_0230.jpg","0"
"img_0231.jpg","0"
"img_0232.jpg","0"
"img_0233.jpg","0"
"img_0234.jpg","0"
"img_0235.jpg","0"
"img_0236.jpg","0"
"img_0237.jpg","0"
"img_0238.jpg","0"
"img_0239.jpg","0"
"img_0240.jpg","0"
"img_0241.jpg","0"
"img_0242.jpg","0"
"img_0243.jpg","0"
"img_0244.jpg","0"
"img_0245.jpg","0"
"img_0246.jpg","0"
"img_0247.jpg","0"
"img_0248.jpg","0"
"img_0249.jpg","0"
"img_0250.jpg","0"
"img_0251.jpg","0"
"img_0252.jpg","0"
"img_0253.jpg","0"
"img_0254.jpg","6,58"
"img_0255.jpg","6,58"
"img_0256.jpg","0"
"img_0257.jpg","9,92"
"img_0258.jpg","11,2"
"img_0259.jpg","0"
"img_0260.jpg","11,25"
"img_0261.jpg","11,24"
"img_0262.jpg","11,22"
"img_0263.jpg","11,22"
"img_0264.jpg","11,22"
"img_0265.jpg","11,22"
"img_0266.jpg","10,12"
"img_0267.jpg","13,4"
"img_0268.jpg","11,18"
"img_0269.jpg","11,18"
"img_0270.jpg","13,42"
"img_0271.jpg","0,06"
"img_0272.jpg","0"
"img_0273.jpg","0"
"img_0274.jpg","0"
"img_0275.jpg","0"
"img_0276.jpg","0"
"img_0277.jpg","11,99"
"img_0278.jpg","11,96"
"img_0279.jpg","11,96"
"img_0280.jpg","11,96"
"img_0281.jpg","11,99"
"img_0282.jpg","11,99"
"img_0283.jpg","0"
"img_0284.jpg","0"
"img_0285.jpg","0"
"img_0286.jpg","0"
"img_0287.jpg","0"
"img_0288.jpg","0"
"img_0289.jpg","0"
"img_0290.jpg","0"
"img_0291.jpg","0"
"img_0292.jpg","0"
"img_0293.jpg","0"
"img_0294.jpg","0"
"img_0295.jpg","0"
"img_0296.jpg","0"
"img_0297.jpg","0"
"img_0298.jpg","0"
"img_0299.jpg","0"
"img_0300.jpg","0"
"img_0301.jpg","0"
"img_0302.jpg","0"
"img_0303.jpg","0"
"img_0304.jpg","0"
"img_0305.jpg","0"
"img_0306.jpg","12,64"
"img_0307.jpg","12,26"
"img_0308.jpg","0"
"img_0309.jpg","0"
"img_0310.jpg","0"
"img_0311.jpg","0"
"img_0312.jpg","0"
"img_0313.jpg","0"
"img_0314.jpg","0"
"img_0315.jpg","0"
"img_0316.jpg","0"
"img_0317.jpg","0"
"img_0318.jpg","0"
"img_0319.jpg","0"
"img_0320.jpg","0"
"img_0321.jpg","0"
"img_0322.jpg","0"
"img_0323.jpg","0"
"img_0324.jpg","0"
"img_0325.jpg","0"
"img_0326.jpg","0"
"img_0327.jpg","0"
"img_0328.jpg","0"
"img_0329.jpg","0"
"img_0330.jpg","0"
"img_0331.jpg","0"
"img_0332.jpg","0"
"img_0333.jpg","0"
"img_0334.jpg","0"
"img_0335.jpg","0"
"img_0336.jpg","0"
"img_0337.jpg","0"
"img_0338.jpg","0,02"
"img_0339.jpg","0"
"img_0340.jpg","0"
"img_0341.jpg","0"
"img_0342.jpg","0"
"img_0343.jpg","0"
"img_0344.jpg","0"
"img_0345.jpg","0"
"img_0346.jpg","0"
"img_0347.jpg","0"
"img_0348.jpg","0"
"img_0349.jpg","0"
"img_0350.jpg","0"
"img_0351.jpg","0"
"img_0352.jpg","0"
"img_0353.jpg","0"
"img_0354.jpg","0"
"img_0355.jpg","0"
"img_0356.jpg","0"
"img_0357.jpg","0"
"img_0358.jpg","0"
"img_0359.jpg","0"
"img_0360.jpg","0"
"img_0361.jpg","0"
"img_0362.jpg","0"
"img_0363.jpg","0"
"img_0364.jpg","0"
"img_0365.jpg","0"
"img_0366.jpg","0"
"img_0367.jpg","0"
"img_0368.jpg","0"
"img_0369.jpg","0"
"img_0370.jpg","0"
"img_0371.jpg","0"
"img_0372.jpg","0"
"img_0373.jpg","0"
"img_0374.jpg","0"
"img_0375.jpg","0"
"img_0376.jpg","0"
"img_0377.jpg","0"
"img_0378.jpg","0"
"img_0379.jpg","0"
"img_0380.jpg","0"
"img_0381.jpg","0"
"img_0382.jpg","0"
"img_0383.jpg","0"
"img_0384.jpg","0"
"img_0385.jpg","0"
"img_0386.jpg","0"
"img_0387.jpg","0"
"img_0388.jpg","0"
"img_0389.jpg","0"
"img_0390.jpg","0"
"img_0391.jpg","0"
"img_0392.jpg","0"
"img_0393.jpg","0"
"img_0394.jpg","0"
"img_0395.jpg","0"
"img_0396.jpg","0"
"img_0397.jpg","0"
"img_0398.jpg","0"
"img_0399.jpg","0"
"img_0400.jpg","0"
"img_0401.jpg","0"
"img_0402.jpg","0"
"img_0403.jpg","0"
"img_0404.jpg","0"
"img_0405.jpg","0"
"img_0406.jpg","0"
"img_0407.jpg","0"
"img_0408.jpg","0"
"img_0409.jpg","0"
"img_0410.jpg","0"
"img_0411.jpg","0"
"img_0412.jpg","0"
"img_0413.jpg","0"
"img_0414.jpg","0"
"img_0415.jpg","0"
"img_0416.jpg","0"
"img_0417.jpg","0"
"img_0418.jpg","0"
"img_0419.jpg","0"
"img_0420.jpg","0"
"img_0421.jpg","0"
"img_0422.jpg","0"
"img_0423.jpg","0"
"img_0424.jpg","0"
"img_0425.jpg","0"
"img_0426.jpg","0"
"img_0427.jpg","0"
"img_0428.jpg","0"
"img_0429.jpg","0"
"img_0430.jpg","0"
"img_0431.jpg","0"
"img_0432.jpg","0"
"img_0433.jpg","0"
"img_0434.jpg","0"
"img_0435.jpg","3,41"
"img_0436.jpg","0"
"img_0437.jpg","0"
"img_0438.jpg","0"
"img_0439.jpg","0"
"img_0440.jpg","0"
"img_0441.jpg","0"
"img_0442.jpg","0"
"img_0443.jpg","0"
"img_0444.jpg","0"
"img_0445.jpg","0"
"img_0446.jpg","0"
"img_0447.jpg","0"
"img_0448.jpg","0"
"img_0449.jpg","0"
"img_0450.jpg","0"
"img_0451.jpg","0"
"img_0452.jpg","0"
"img_0453.jpg","0"
"img_0454.jpg","0"
"img_0455.jpg","0"
"img_0456.jpg","0"
"img_0457.jpg","0"
"img_0458.jpg","0"
"img_0459.jpg","0"
"img_0460.jpg","0"
"img_0461.jpg","0"
"img_0462.jpg","0"
"img_0463.jpg","0"
"img_0464.jpg","0"
"img_0465.jpg","0"
"img_0466.jpg","0"
"img_0467.jpg","0"
"img_0468.jpg","0"
"img_0469.jpg","0"
"img_0470.jpg","0"
"img_0471.jpg","0"
"img_0472.jpg","0"
"img_0473.jpg","0"
"img_0474.jpg","0"
"img_0475.jpg","0"
"img_0476.jpg","0"
"img_0477.jpg","0"
"img_0478.jpg","0"
"img_0479.jpg","0"
"img_0480.jpg","0"
"img_0481.jpg","0"
"img_0482.jpg","0"
"img_0483.jpg","0"
"img_0484.jpg","0"
"img_0485.jpg","0"
"img_0486.jpg","0"
"img_0487.jpg","0"
"img_0488.jpg","0"
"img_0489.jpg","0"
"img_0490.jpg","0"
"img_0491.jpg","0"
"img_0492.jpg","0"
"img_0493.jpg","0"
"img_0494.jpg","0"
"img_0495.jpg","0"
"img_0496.jpg","0"
"img_0497.jpg","0"
"img_0498.jpg","0"
"img_0499.jpg","0"
"img_0500.jpg","0"
"img_0501.jpg","0"
"img_0502.jpg","0"
"img_0503.jpg","0"
"img_0504.jpg","0"
"img_0505.jpg","0,04"
"img_0506.jpg","0"
"img_0507.jpg","0"
"img_0508.jpg","0"
"img_0509.jpg","0"
"img_0510.jpg","0"
"img_0511.jpg","0"
"img_0512.jpg","0"
"img_0513.jpg","0"
"img_0514.jpg","0"
"img_0515.jpg","0"
"img_0516.jpg","0"
"img_0517.jpg","0"
"img_0518.jpg","0"
"img_0519.jpg","0"
"img_0520.jpg","0"
"img_0521.jpg","11,96"
"img_0522.jpg","0"
"img_0523.jpg","0"
"img_0524.jpg","0"
"img_0525.jpg","0"
"img_0526.jpg","0"
"img_0527.jpg","0"
"img_0528.jpg","0"
"img_0529.jpg","0"
"img_0530.jpg","0"
"img_0531.jpg","11,21"
"img_0532.jpg","0"
"img_0533.jpg","0"
